InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,price_total
542140,59748,PRODUTO TESTE,43,2011-09-10,15.86,10165,United Kingdom,681.98
542661,58570,PRODUTO TESTE,7,2011-04-20,15.5,10027,Eire,108.5
537586,15311,PRODUTO TESTE,18,2011-02-07,36.7,10147,France,660.6
538989,58935,PRODUTO TESTE,44,2011-02-01,2.59,10085,Germany,113.96
542087,41373,PRODUTO TESTE,27,2011-04-06,6.85,10019,United Kingdom,184.95
543438,47078,PRODUTO TESTE,16,2011-06-28,15.92,10137,Eire,254.72
536663,41751,PRODUTO TESTE,27,2011-02-03,11.35,10173,United Kingdom,306.45
539622,31259,PRODUTO TESTE,9,2011-11-17,36.47,10166,United Kingdom,328.23
536096,39731,PRODUTO TESTE,13,2011-07-08,8.79,10073,United Kingdom,114.26999999999998
543366,74110,PRODUTO TESTE,49,2011-09-19,30.84,10111,United Kingdom,1511.16
537106,30225,PRODUTO TESTE,23,2011-09-23,29.55,10113,United Kingdom,679.65
543399,78305,PRODUTO TESTE,2,2011-02-07,31.29,10130,United Kingdom,62.58
536138,64946,PRODUTO TESTE,16,2011-11-11,8.52,10064,United Kingdom,136.32
539949,28656,PRODUTO TESTE,18,2011-11-11,28.69,10139,France,516.4200000000001
539824,91140,PRODUTO TESTE,17,2011-12-12,11.0,10013,United Kingdom,187.0
541820,84789,PRODUTO TESTE,43,2011-07-19,20.96,10103,United Kingdom,901.2800000000001
538474,16271,PRODUTO TESTE,13,2011-02-07,3.82,10145,United Kingdom,49.66
542217,91309,PRODUTO TESTE,10,2011-08-14,24.03,10189,Germany,240.3
539861,85366,PRODUTO TESTE,28,2011-11-18,21.48,10057,Germany,601.44
538453,22335,PRODUTO TESTE,30,2011-07-31,7.07,10001,United Kingdom,212.10000000000002
538713,86788,PRODUTO TESTE,4,2011-06-03,46.46,10013,United Kingdom,185.84
541323,86833,PRODUTO TESTE,37,2011-12-12,35.31,10198,United Kingdom,1306.47
537241,74823,PRODUTO TESTE,6,2011-02-25,25.37,10172,United Kingdom,152.22
537066,32516,PRODUTO TESTE,49,2011-06-13,38.62,10141,United Kingdom,1892.3799999999999
541903,92886,PRODUTO TESTE,19,2011-02-26,14.36,10167,United Kingdom,272.84
539854,86265,PRODUTO TESTE,46,2011-08-27,33.6,10015,United Kingdom,1545.6000000000001
537229,88320,PRODUTO TESTE,8,2011-12-03,0.75,10017,United Kingdom,6.0
542730,42394,PRODUTO TESTE,18,2011-12-31,4.09,10060,United Kingdom,73.62
542978,73097,PRODUTO TESTE,2,2011-03-27,31.4,10004,United Kingdom,62.8
536312,70783,PRODUTO TESTE,41,2011-09-23,10.03,10177,United Kingdom,411.22999999999996
537815,23650,PRODUTO TESTE,27,2011-11-16,34.59,10011,United Kingdom,933.9300000000001
542582,59413,PRODUTO TESTE,35,2011-07-03,3.65,10170,United Kingdom,127.75
536666,62617,PRODUTO TESTE,43,2011-03-05,19.93,10146,United Kingdom,856.99
543250,40584,PRODUTO TESTE,32,2011-06-18,30.84,10046,United Kingdom,986.88
538874,70230,PRODUTO TESTE,39,2011-10-11,35.82,10094,United Kingdom,1396.98
537127,89718,PRODUTO TESTE,10,2011-08-15,40.9,10109,France,409.0
543770,64416,PRODUTO TESTE,18,2011-05-22,16.86,10153,United Kingdom,303.48
536780,88499,PRODUTO TESTE,41,2011-03-20,41.92,10085,United Kingdom,1718.72
537166,79445,PRODUTO TESTE,28,2011-08-26,18.04,10057,United Kingdom,505.12
544546,38263,PRODUTO TESTE,28,2011-06-06,0.85,10159,United Kingdom,23.8
540676,76234,PRODUTO TESTE,37,2011-06-22,30.7,10177,Germany,1135.8999999999999
540167,70452,PRODUTO TESTE,28,2011-12-09,12.46,10097,United Kingdom,348.88
542186,94936,PRODUTO TESTE,1,2011-01-04,6.66,10005,United Kingdom,6.66
541672,40445,PRODUTO TESTE,6,2011-03-28,13.29,10100,United Kingdom,79.74
541522,24737,PRODUTO TESTE,37,2011-12-02,41.48,10177,United Kingdom,1534.76
536209,71036,PRODUTO TESTE,8,2011-12-03,45.74,10197,United Kingdom,365.92
540965,66901,PRODUTO TESTE,31,2011-04-21,48.1,10080,United Kingdom,1491.1000000000001
538508,65247,PRODUTO TESTE,21,2011-12-29,15.49,10030,United Kingdom,325.29
543269,76585,PRODUTO TESTE,29,2011-03-19,23.07,10114,United Kingdom,669.03
540548,55984,PRODUTO TESTE,8,2011-01-19,40.23,10166,Eire,321.84
537113,12715,PRODUTO TESTE,12,2011-04-23,16.24,10189,United Kingdom,194.88
543975,89055,PRODUTO TESTE,32,2011-07-13,19.56,10010,United Kingdom,625.92
538558,34962,PRODUTO TESTE,4,2011-01-03,12.25,10058,United Kingdom,49.0
538442,32144,PRODUTO TESTE,11,2011-03-04,28.83,10095,United Kingdom,317.13
544426,83265,PRODUTO TESTE,49,2011-10-16,33.13,10019,United Kingdom,1623.3700000000001
542976,81771,PRODUTO TESTE,3,2011-08-15,16.26,10177,United Kingdom,48.78
543735,55487,PRODUTO TESTE,26,2011-08-09,1.7,10022,United Kingdom,44.199999999999996
541959,72055,PRODUTO TESTE,3,2011-12-28,36.93,10133,France,110.78999999999999
544194,17265,PRODUTO TESTE,33,2011-03-25,31.02,10183,United Kingdom,1023.66
537037,35313,PRODUTO TESTE,1,2011-11-24,11.34,10137,United Kingdom,11.34
541399,31860,PRODUTO TESTE,26,2011-05-10,16.08,10152,Eire,418.0799999999999
538640,47951,PRODUTO TESTE,19,2011-12-04,47.88,10052,United Kingdom,909.72
539585,42147,PRODUTO TESTE,33,2011-10-13,31.7,10165,United Kingdom,1046.1
537845,71973,PRODUTO TESTE,23,2011-03-18,32.16,10012,United Kingdom,739.68
539982,63781,PRODUTO TESTE,24,2011-07-17,47.75,10073,United Kingdom,1146.0
544264,44138,PRODUTO TESTE,8,2011-07-03,17.32,10069,United Kingdom,138.56
541718,89909,PRODUTO TESTE,11,2011-03-27,14.41,10104,United Kingdom,158.51
539144,42470,PRODUTO TESTE,33,2011-04-06,19.15,10052,United Kingdom,631.9499999999999
539900,20603,PRODUTO TESTE,25,2011-11-25,40.15,10092,United Kingdom,1003.75
540768,86324,PRODUTO TESTE,26,2011-10-03,6.49,10085,United Kingdom,168.74
538200,21879,PRODUTO TESTE,46,2011-03-11,10.74,10065,United Kingdom,494.04
540690,16419,PRODUTO TESTE,17,2011-09-22,11.8,10139,United Kingdom,200.60000000000002
542262,52710,PRODUTO TESTE,42,2011-02-26,32.0,10061,United Kingdom,1344.0
538188,62117,PRODUTO TESTE,48,2011-06-12,32.26,10153,United Kingdom,1548.48
541260,35310,PRODUTO TESTE,26,2011-01-05,18.91,10050,Germany,491.66
542375,85522,PRODUTO TESTE,6,2011-08-25,14.17,10172,United Kingdom,85.02
540673,34923,PRODUTO TESTE,17,2011-03-08,37.86,10073,United Kingdom,643.62
540989,67479,PRODUTO TESTE,33,2011-03-11,37.07,10029,Germany,1223.31
543139,26609,PRODUTO TESTE,10,2011-03-08,10.91,10161,United Kingdom,109.1
537997,46922,PRODUTO TESTE,45,2011-01-29,45.19,10174,United Kingdom,2033.55
541172,16831,PRODUTO TESTE,30,2011-07-22,20.98,10042,United Kingdom,629.4
542123,86017,PRODUTO TESTE,21,2011-11-13,32.29,10120,United Kingdom,678.09
538893,68312,PRODUTO TESTE,5,2011-04-21,6.49,10114,United Kingdom,32.45
543999,71113,PRODUTO TESTE,31,2011-07-18,35.18,10090,United Kingdom,1090.58
539271,65374,PRODUTO TESTE,37,2011-04-03,27.74,10138,United Kingdom,1026.3799999999999
541384,63985,PRODUTO TESTE,9,2011-01-23,38.64,10193,Germany,347.76
544333,41636,PRODUTO TESTE,12,2011-01-09,28.68,10019,United Kingdom,344.15999999999997
541371,33041,PRODUTO TESTE,37,2011-06-04,42.98,10047,United Kingdom,1590.26
542843,80788,PRODUTO TESTE,26,2011-01-13,21.52,10087,United Kingdom,559.52
539199,52196,PRODUTO TESTE,1,2011-12-28,18.92,10114,United Kingdom,18.92
542310,57789,PRODUTO TESTE,36,2011-04-25,39.08,10022,United Kingdom,1406.8799999999999
543738,95751,PRODUTO TESTE,37,2011-07-26,1.07,10009,United Kingdom,39.59
537148,31659,PRODUTO TESTE,17,2011-07-03,9.02,10059,United Kingdom,153.34
543609,13794,PRODUTO TESTE,32,2011-05-20,4.05,10152,United Kingdom,129.6
536981,57863,PRODUTO TESTE,25,2011-03-10,31.59,10197,United Kingdom,789.75
536973,83908,PRODUTO TESTE,9,2011-04-02,1.01,10053,United Kingdom,9.09
542255,67236,PRODUTO TESTE,40,2011-08-02,8.49,10008,United Kingdom,339.6
543585,94533,PRODUTO TESTE,21,2011-09-26,15.48,10067,United Kingdom,325.08
539544,17714,PRODUTO TESTE,41,2011-10-02,15.06,10149,United Kingdom,617.46
541765,58361,PRODUTO TESTE,25,2011-07-08,5.31,10021,United Kingdom,132.75
544997,84624,PRODUTO TESTE,20,2011-10-02,9.06,10014,United Kingdom,181.20000000000002
538905,55193,PRODUTO TESTE,47,2011-08-05,42.43,10169,United Kingdom,1994.21
538025,34835,PRODUTO TESTE,49,2011-05-11,35.18,10118,United Kingdom,1723.82
544924,79168,PRODUTO TESTE,20,2011-05-09,15.16,10068,United Kingdom,303.2
538524,88741,PRODUTO TESTE,14,2011-07-09,13.54,10151,United Kingdom,189.56
540253,33318,PRODUTO TESTE,30,2011-04-23,4.47,10168,United Kingdom,134.1
539978,59734,PRODUTO TESTE,4,2011-10-06,17.77,10071,United Kingdom,71.08
540709,82425,PRODUTO TESTE,16,2011-03-09,20.2,10112,United Kingdom,323.2
538418,23686,PRODUTO TESTE,41,2011-01-20,45.26,10002,United Kingdom,1855.6599999999999
542111,10989,PRODUTO TESTE,44,2011-06-29,37.28,10061,United Kingdom,1640.3200000000002
542227,76529,PRODUTO TESTE,17,2011-01-27,24.22,10119,Germany,411.74
537805,77695,PRODUTO TESTE,16,2011-03-11,7.18,10039,United Kingdom,114.88
540328,24150,PRODUTO TESTE,43,2011-05-18,32.98,10198,United Kingdom,1418.1399999999999
536516,63727,PRODUTO TESTE,6,2011-01-02,46.83,10194,United Kingdom,280.98
540557,82737,PRODUTO TESTE,1,2011-05-17,9.42,10037,United Kingdom,9.42
541604,29789,PRODUTO TESTE,43,2011-11-24,35.21,10100,United Kingdom,1514.03
542423,75986,PRODUTO TESTE,13,2011-09-20,30.2,10078,United Kingdom,392.59999999999997
543131,34398,PRODUTO TESTE,28,2011-08-05,12.26,10111,United Kingdom,343.28
542408,24653,PRODUTO TESTE,28,2011-08-24,27.31,10122,United Kingdom,764.68
540489,49359,PRODUTO TESTE,40,2011-09-03,30.21,10119,United Kingdom,1208.4
541693,74755,PRODUTO TESTE,48,2011-01-20,31.12,10044,United Kingdom,1493.76
538596,57521,PRODUTO TESTE,17,2011-10-17,34.3,10158,United Kingdom,583.0999999999999
544013,64398,PRODUTO TESTE,7,2011-05-01,3.92,10138,United Kingdom,27.439999999999998
543956,95997,PRODUTO TESTE,44,2011-04-18,8.15,10093,United Kingdom,358.6
543905,67052,PRODUTO TESTE,15,2011-05-25,34.01,10178,United Kingdom,510.15
537280,22144,PRODUTO TESTE,44,2011-09-13,6.64,10077,United Kingdom,292.15999999999997
542391,46037,PRODUTO TESTE,14,2011-12-08,24.23,10161,United Kingdom,339.22
544907,25288,PRODUTO TESTE,36,2011-11-17,19.65,10040,United Kingdom,707.4
541149,78234,PRODUTO TESTE,30,2011-09-23,48.38,10049,United Kingdom,1451.4
539063,99746,PRODUTO TESTE,34,2011-07-16,31.73,10105,United Kingdom,1078.82
543914,79426,PRODUTO TESTE,30,2011-07-12,4.87,10111,United Kingdom,146.1
540613,32133,PRODUTO TESTE,11,2011-12-19,35.19,10149,Eire,387.09
542142,34493,PRODUTO TESTE,18,2011-08-25,19.23,10065,United Kingdom,346.14
540098,37298,PRODUTO TESTE,44,2011-08-13,38.92,10106,United Kingdom,1712.48
537950,52245,PRODUTO TESTE,30,2011-08-04,47.23,10186,Germany,1416.8999999999999
543191,38842,PRODUTO TESTE,32,2011-10-24,46.25,10107,United Kingdom,1480.0
537085,48947,PRODUTO TESTE,9,2011-09-07,8.95,10136,France,80.55
537971,10892,PRODUTO TESTE,21,2011-02-04,3.49,10181,United Kingdom,73.29
540190,83510,PRODUTO TESTE,17,2011-10-13,41.51,10194,United Kingdom,705.67
536355,45594,PRODUTO TESTE,2,2011-09-23,14.77,10099,United Kingdom,29.54
539486,82735,PRODUTO TESTE,28,2011-11-30,29.35,10083,United Kingdom,821.8000000000001
544189,15203,PRODUTO TESTE,14,2011-12-08,48.94,10039,Germany,685.16
544470,87946,PRODUTO TESTE,17,2011-12-13,9.73,10107,United Kingdom,165.41
543847,66374,PRODUTO TESTE,27,2011-01-16,19.06,10183,United Kingdom,514.62
536583,77737,PRODUTO TESTE,46,2011-12-08,32.67,10069,United Kingdom,1502.8200000000002
543334,77360,PRODUTO TESTE,7,2011-12-19,46.91,10021,United Kingdom,328.37
539359,75377,PRODUTO TESTE,32,2011-07-20,31.77,10077,United Kingdom,1016.64
542739,88335,PRODUTO TESTE,37,2011-11-29,15.53,10047,United Kingdom,574.61
537072,95854,PRODUTO TESTE,3,2011-11-18,40.35,10195,United Kingdom,121.05000000000001
542011,24984,PRODUTO TESTE,8,2011-01-01,38.08,10105,United Kingdom,304.64
541277,35408,PRODUTO TESTE,17,2011-11-20,46.71,10027,United Kingdom,794.07
544283,13594,PRODUTO TESTE,39,2011-08-21,24.07,10013,United Kingdom,938.73
536917,15995,PRODUTO TESTE,29,2011-07-29,25.39,10170,Germany,736.3100000000001
539671,19495,PRODUTO TESTE,20,2011-03-07,16.53,10186,Eire,330.6
544909,72278,PRODUTO TESTE,41,2011-12-02,13.8,10152,United Kingdom,565.8000000000001
539507,64557,PRODUTO TESTE,21,2011-04-18,49.83,10024,United Kingdom,1046.43
541922,13130,PRODUTO TESTE,43,2011-06-02,48.87,10019,United Kingdom,2101.41
537448,47947,PRODUTO TESTE,37,2011-04-19,26.72,10039,United Kingdom,988.64
542555,19943,PRODUTO TESTE,4,2011-12-20,47.78,10150,United Kingdom,191.12
538481,27554,PRODUTO TESTE,16,2011-06-26,18.13,10153,United Kingdom,290.08
543917,57546,PRODUTO TESTE,8,2011-01-04,31.93,10019,United Kingdom,255.44
539072,87022,PRODUTO TESTE,31,2011-01-11,42.69,10145,United Kingdom,1323.3899999999999
543643,84126,PRODUTO TESTE,17,2011-11-24,19.9,10021,United Kingdom,338.29999999999995
537945,77654,PRODUTO TESTE,20,2011-08-26,42.53,10013,United Kingdom,850.6
541906,91964,PRODUTO TESTE,37,2011-03-24,9.58,10011,United Kingdom,354.46
540364,89695,PRODUTO TESTE,39,2011-11-21,10.4,10138,United Kingdom,405.6
538887,29459,PRODUTO TESTE,24,2011-04-19,36.01,10169,United Kingdom,864.24
542449,64376,PRODUTO TESTE,20,2011-12-31,37.63,10126,United Kingdom,752.6
539259,37542,PRODUTO TESTE,30,2011-08-07,45.16,10052,United Kingdom,1354.8
538580,85335,PRODUTO TESTE,17,2011-06-13,14.1,10151,United Kingdom,239.7
540763,10940,PRODUTO TESTE,19,2011-01-22,3.28,10011,United Kingdom,62.31999999999999
542819,47546,PRODUTO TESTE,11,2011-04-05,25.62,10165,United Kingdom,281.82
543777,44114,PRODUTO TESTE,5,2011-01-22,43.83,10178,United Kingdom,219.14999999999998
541668,86722,PRODUTO TESTE,5,2011-11-08,48.59,10143,France,242.95000000000002
541957,36510,PRODUTO TESTE,31,2011-02-06,42.96,10175,United Kingdom,1331.76
543088,90622,PRODUTO TESTE,40,2011-02-11,24.75,10117,United Kingdom,990.0
538423,54671,PRODUTO TESTE,18,2011-02-15,43.24,10093,United Kingdom,778.32
540355,57762,PRODUTO TESTE,28,2011-12-21,46.1,10184,United Kingdom,1290.8
541679,48793,PRODUTO TESTE,44,2011-09-18,28.56,10139,France,1256.6399999999999
541813,37374,PRODUTO TESTE,24,2011-01-27,19.77,10038,United Kingdom,474.48
539274,39265,PRODUTO TESTE,23,2011-02-05,12.39,10117,United Kingdom,284.97
543895,87775,PRODUTO TESTE,42,2011-10-17,5.54,10038,United Kingdom,232.68
544846,29387,PRODUTO TESTE,36,2011-10-21,47.65,10082,United Kingdom,1715.3999999999999
541685,14244,PRODUTO TESTE,37,2011-07-18,32.03,10087,Germany,1185.1100000000001
537690,47297,PRODUTO TESTE,6,2011-06-01,32.35,10151,United Kingdom,194.10000000000002
543725,13840,PRODUTO TESTE,26,2011-11-04,15.52,10199,United Kingdom,403.52
539438,92624,PRODUTO TESTE,4,2011-04-29,2.06,10099,United Kingdom,8.24
536480,89252,PRODUTO TESTE,45,2011-08-23,24.63,10032,United Kingdom,1108.35
541356,68495,PRODUTO TESTE,30,2011-06-07,5.33,10040,Germany,159.9
541661,32724,PRODUTO TESTE,38,2011-10-19,15.8,10138,United Kingdom,600.4
544854,85929,PRODUTO TESTE,4,2011-03-24,32.55,10107,United Kingdom,130.2
544404,74384,PRODUTO TESTE,8,2011-02-13,14.81,10067,United Kingdom,118.48
540783,49997,PRODUTO TESTE,38,2011-06-25,7.58,10096,France,288.04
543206,30155,PRODUTO TESTE,19,2011-03-01,37.78,10114,United Kingdom,717.82
536437,99713,PRODUTO TESTE,8,2011-05-05,41.59,10011,United Kingdom,332.72
540266,89983,PRODUTO TESTE,19,2011-06-24,35.7,10096,United Kingdom,678.3000000000001
543047,86925,PRODUTO TESTE,21,2011-08-10,41.75,10080,United Kingdom,876.75
543203,60642,PRODUTO TESTE,14,2011-07-12,33.81,10170,United Kingdom,473.34000000000003
541900,20970,PRODUTO TESTE,39,2011-10-23,26.6,10116,United Kingdom,1037.4
542220,72843,PRODUTO TESTE,18,2011-06-14,14.86,10117,France,267.48
541221,87870,PRODUTO TESTE,4,2011-06-07,16.33,10069,United Kingdom,65.32
538050,30311,PRODUTO TESTE,36,2011-04-12,20.05,10131,United Kingdom,721.8000000000001
538560,31539,PRODUTO TESTE,25,2011-06-11,47.57,10124,United Kingdom,1189.25
542676,41784,PRODUTO TESTE,33,2011-11-02,10.84,10144,United Kingdom,357.71999999999997
538141,10274,PRODUTO TESTE,20,2011-09-10,49.57,10128,United Kingdom,991.4
544825,53117,PRODUTO TESTE,12,2011-09-15,10.84,10158,United Kingdom,130.07999999999998
541634,97029,PRODUTO TESTE,46,2011-09-18,48.03,10159,United Kingdom,2209.38
538050,21551,PRODUTO TESTE,34,2011-07-12,17.15,10124,Germany,583.0999999999999
538130,87367,PRODUTO TESTE,15,2011-11-16,21.85,10107,United Kingdom,327.75
539892,13529,PRODUTO TESTE,42,2011-02-27,12.41,10005,Germany,521.22
543728,18795,PRODUTO TESTE,4,2011-03-25,41.03,10121,United Kingdom,164.12
540686,90087,PRODUTO TESTE,36,2011-12-15,11.39,10155,United Kingdom,410.04
538186,32532,PRODUTO TESTE,12,2011-05-27,41.08,10020,United Kingdom,492.96
536720,37712,PRODUTO TESTE,21,2011-04-24,2.29,10020,United Kingdom,48.09
539248,11331,PRODUTO TESTE,43,2011-10-18,46.49,10054,United Kingdom,1999.0700000000002
542048,46570,PRODUTO TESTE,31,2011-08-08,2.59,10168,United Kingdom,80.28999999999999
542431,99357,PRODUTO TESTE,10,2011-02-18,46.96,10105,Germany,469.6
537428,67728,PRODUTO TESTE,7,2011-10-22,43.69,10174,United Kingdom,305.83
542313,70762,PRODUTO TESTE,17,2011-10-07,41.65,10110,United Kingdom,708.05
537431,67921,PRODUTO TESTE,2,2011-05-09,29.92,10135,United Kingdom,59.84
536578,72544,PRODUTO TESTE,43,2011-11-11,2.28,10066,United Kingdom,98.03999999999999
541138,28517,PRODUTO TESTE,24,2011-11-14,31.08,10079,United Kingdom,745.92
538193,88124,PRODUTO TESTE,48,2011-01-29,28.08,10118,United Kingdom,1347.84
537900,89153,PRODUTO TESTE,13,2011-08-21,31.76,10036,United Kingdom,412.88
538120,22976,PRODUTO TESTE,24,2011-11-04,48.42,10044,United Kingdom,1162.08
536083,81355,PRODUTO TESTE,35,2011-10-12,26.26,10146,United Kingdom,919.1
536105,14282,PRODUTO TESTE,48,2011-05-06,5.04,10179,United Kingdom,241.92000000000002
539334,82640,PRODUTO TESTE,37,2011-04-16,7.13,10165,United Kingdom,263.81
536179,98364,PRODUTO TESTE,3,2011-04-08,36.16,10075,Germany,108.47999999999999
538864,13251,PRODUTO TESTE,14,2011-02-12,49.11,10118,United Kingdom,687.54
541228,81906,PRODUTO TESTE,34,2011-04-12,22.08,10192,United Kingdom,750.7199999999999
536280,21940,PRODUTO TESTE,38,2011-04-01,5.35,10118,United Kingdom,203.29999999999998
541560,36121,PRODUTO TESTE,17,2011-10-04,17.98,10059,United Kingdom,305.66
541591,59242,PRODUTO TESTE,47,2011-03-19,19.56,10067,United Kingdom,919.3199999999999
541160,71209,PRODUTO TESTE,6,2011-03-02,49.83,10145,Germany,298.98
541639,18117,PRODUTO TESTE,35,2011-09-25,34.49,10089,United Kingdom,1207.15
543283,19833,PRODUTO TESTE,22,2011-07-16,6.33,10167,United Kingdom,139.26
536637,35412,PRODUTO TESTE,34,2011-03-20,17.19,10172,United Kingdom,584.46
537519,71355,PRODUTO TESTE,27,2011-09-15,2.9,10007,United Kingdom,78.3
538853,46330,PRODUTO TESTE,18,2011-03-20,32.83,10144,United Kingdom,590.9399999999999
542193,34799,PRODUTO TESTE,39,2011-10-14,33.8,10073,United Kingdom,1318.1999999999998
543855,24149,PRODUTO TESTE,41,2011-01-12,3.35,10103,United Kingdom,137.35
544267,97159,PRODUTO TESTE,39,2011-08-04,17.11,10052,United Kingdom,667.29
539691,98728,PRODUTO TESTE,18,2011-05-17,41.43,10066,United Kingdom,745.74
539707,54555,PRODUTO TESTE,36,2011-09-09,28.92,10010,Eire,1041.1200000000001
536538,83684,PRODUTO TESTE,42,2011-05-19,24.49,10156,United Kingdom,1028.58
540185,67582,PRODUTO TESTE,14,2011-08-27,49.65,10028,United Kingdom,695.1
540615,57259,PRODUTO TESTE,35,2011-03-23,36.25,10075,United Kingdom,1268.75
537874,52686,PRODUTO TESTE,26,2011-07-27,47.66,10038,United Kingdom,1239.1599999999999
542911,55011,PRODUTO TESTE,7,2011-10-04,4.04,10032,United Kingdom,28.28
543306,47123,PRODUTO TESTE,44,2011-12-19,11.0,10074,United Kingdom,484.0
538718,67593,PRODUTO TESTE,19,2011-05-12,2.04,10183,United Kingdom,38.76
544226,54314,PRODUTO TESTE,28,2011-06-22,43.46,10188,United Kingdom,1216.88
536963,97363,PRODUTO TESTE,10,2011-06-23,34.86,10076,United Kingdom,348.6
542912,51789,PRODUTO TESTE,19,2011-12-18,48.72,10197,United Kingdom,925.68
538015,45643,PRODUTO TESTE,34,2011-08-24,47.81,10046,Eire,1625.54
541851,78308,PRODUTO TESTE,12,2011-10-28,11.62,10188,United Kingdom,139.44
538796,67802,PRODUTO TESTE,46,2011-01-31,32.53,10021,United Kingdom,1496.38
543197,30861,PRODUTO TESTE,36,2011-10-05,33.57,10045,United Kingdom,1208.52
537445,85055,PRODUTO TESTE,30,2011-10-23,0.7,10067,United Kingdom,21.0
538204,71402,PRODUTO TESTE,39,2011-09-18,34.59,10007,United Kingdom,1349.0100000000002
538764,65897,PRODUTO TESTE,42,2011-08-02,11.46,10163,United Kingdom,481.32000000000005
537797,80385,PRODUTO TESTE,34,2011-11-25,45.12,10171,United Kingdom,1534.08
538995,30345,PRODUTO TESTE,40,2011-08-27,42.01,10076,United Kingdom,1680.3999999999999
541423,81995,PRODUTO TESTE,34,2011-11-05,45.31,10167,Eire,1540.54
541697,20976,PRODUTO TESTE,42,2011-03-07,38.0,10154,United Kingdom,1596.0
537706,63178,PRODUTO TESTE,13,2011-06-09,18.35,10160,United Kingdom,238.55
537821,62378,PRODUTO TESTE,43,2011-11-13,35.59,10114,United Kingdom,1530.3700000000001
544274,75464,PRODUTO TESTE,21,2011-11-18,16.5,10022,United Kingdom,346.5
536927,79185,PRODUTO TESTE,41,2011-03-20,17.14,10121,United Kingdom,702.74
540085,12303,PRODUTO TESTE,31,2011-06-29,9.3,10180,United Kingdom,288.3
536061,72441,PRODUTO TESTE,45,2011-01-01,26.15,10191,United Kingdom,1176.75
543694,10310,PRODUTO TESTE,3,2011-04-04,26.1,10080,United Kingdom,78.30000000000001
538406,72512,PRODUTO TESTE,23,2011-08-16,32.27,10038,United Kingdom,742.21
542333,79644,PRODUTO TESTE,4,2011-06-27,22.18,10010,France,88.72
540408,56996,PRODUTO TESTE,23,2011-11-27,39.03,10193,United Kingdom,897.69
539198,64415,PRODUTO TESTE,14,2011-10-27,32.67,10184,United Kingdom,457.38
541954,15344,PRODUTO TESTE,6,2011-10-11,28.94,10186,United Kingdom,173.64000000000001
541359,98935,PRODUTO TESTE,37,2011-08-23,22.05,10176,United Kingdom,815.85
538011,78812,PRODUTO TESTE,43,2011-12-02,3.02,10104,United Kingdom,129.86
